"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NIPBL",4036.04749719221,0.584851537504344,0.34812345772336,1.68001185938209,0.0929550083352214,0.210115623080827
"NIPSNAP1",566.773830643419,-2.35251995185074,0.602169088736207,-3.90674313221234,9.35485089740834e-05,0.00103110211190395
"NIPSNAP2",529.586745811964,0.209488021725674,0.310315876042169,0.675079935959212,0.499624980251468,0.655497482709181
"NIPSNAP3A",211.144501825883,-1.18852501624917,0.35980373481599,-3.30325925287296,0.000955679897717293,0.0066141275531361
"NIPSNAP3B",66.237513180081,0.43734759105499,0.457134166412205,0.956716043535951,0.338710598089755,0.507366134423531
"NISCH",2912.83460654835,-2.62818031164578,0.458527563310395,-5.7317826057638,9.93805956544613e-09,4.4529206668636e-07
"NIT1",253.526486011915,-0.404489246480451,0.280031024816133,-1.44444440306583,0.148614008087248,0.290283572418852
"NIT2",448.657416031405,0.76183059993191,0.365934942916962,2.08187442789465,0.0373539411283326,0.11098200449379
"NKAIN1",9.0927320038519,-0.762476562774349,1.59647308285682,-0.477600637907362,0.632934476768373,0.763128068490574
"NKAIN1P1",0.10189348191324,-1.99959113367702,3.51039828883485,-0.569619447467515,0.568935835314751,NA
"NKAIN1P2",0,NA,NA,NA,NA,NA
"NKAIN2",10.1518075198042,1.8514274704458,1.96888926771105,0.940341085102359,0.347042631649589,0.516548449720898
"NKAIN3",3906.10975220377,0.300317158990882,0.263389691127711,1.14020088525509,0.254202618781454,0.419408027793415
"NKAIN4",11.0656551799582,-7.49222242680775,1.89773534559641,-3.94798065188227,7.88131723940343e-05,0.000895416435535413
"NKAP",406.596552156078,-0.495573016505095,0.435350784194627,-1.13833036369023,0.254982559716012,0.420208055060548
"NKAPD1",378.092234026249,0.0107790823419239,0.351845689138554,0.0306358232448861,0.975559972731405,0.986444053770044
"NKAPL",18.366910664443,-0.0459437878175395,1.04688044874306,-0.0438863748699308,0.964994976115951,0.980634770336678
"NKAPP1",107.613311841042,0.697356902442979,0.678658187439788,1.02755247833041,0.304160387892822,0.471773938093737
"NKD1",298.821495419084,-1.16885921396558,0.604889956858454,-1.93235017495769,0.0533162993636226,0.143136352903093
"NKD2",1.97492675252986,-1.16079576000708,2.28709041809523,-0.507542574977789,0.611774171415829,NA
"NKG7",82.8285045143656,3.27476756627363,0.811962213843266,4.03315266454723,5.50335009133684e-05,0.000671550168122186
"NKIRAS1",187.88249217863,0.0545562141405991,0.397716747687638,0.137173539856679,0.89089362531494,0.937488283468154
"NKIRAS2",362.828751456804,-0.638321997373309,0.47470684480521,-1.34466566968344,0.178733225845129,0.329428895371236
"NKPD1",16.368607237051,-1.57588580001996,0.926265076000208,-1.70133349604947,0.0888803815368981,0.203919572602085
"NKRF",123.150241789279,0.876808523557862,0.590021873212428,1.4860610485235,0.137262973998018,0.274529057349227
"NKTR",4002.62461500705,1.99563999115286,0.640561349157019,3.11545489558358,0.00183661434341417,0.0110802582128094
"NKX1-1",0,NA,NA,NA,NA,NA
"NKX1-2",0,NA,NA,NA,NA,NA
"NKX2-1",2.96875931493227,-5.56459019516622,3.40561456681365,-1.63394596951485,0.102270196119423,0.224209099504338
"NKX2-2",0.341980474261175,1.49043659478482,3.44221065980746,0.432988199179008,0.665023342980475,NA
"NKX2-3",0,NA,NA,NA,NA,NA
"NKX2-4",0.0545286604570287,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"NKX2-5",1.18624354072934,-4.30528460123877,3.34011101182849,-1.28896452423056,0.197410420100861,NA
"NKX2-6",0,NA,NA,NA,NA,NA
"NKX2-8",0,NA,NA,NA,NA,NA
"NKX3-1",41.655959083641,-0.555712400689499,0.72231844262111,-0.769345440873641,0.441688268129427,0.605238291404897
"NKX3-2",69.8095545543446,0.497193007236959,0.83022763006346,0.598863479403781,0.549263926895968,0.69679611335179
"NKX6-1",4.38766508296338,-5.33028978100099,2.4245671835948,-2.19845002319053,0.0279170522839741,0.0894772714178042
"NKX6-2",28.9052325417251,-3.59336792088206,1.0141857577626,-3.54310627355824,0.000395443310208675,0.00327847990114377
"NKX6-3",5.48942528973944,-0.38136294993862,2.49325551489052,-0.152957828694651,0.878431531695893,0.928884509465656
"NLE1",201.204472837913,-0.538574777142656,0.442135278254337,-1.21812215317693,0.223177556567131,0.384390761878248
"NLGN1",85.6759545955255,0.166069816640558,1.01155869949071,0.16417219952156,0.86959558571032,0.922967442961678
"NLGN2",331.929048309045,-3.01303823265733,0.816696925345297,-3.68929787679001,0.000224873803372347,0.00209325806043008
"NLGN3",223.004820967339,0.0243201631078011,0.571579817011194,0.0425490235728964,0.966061031950535,0.981038097740346
"NLGN4X",284.52587361999,0.710217019040737,1.04620939019428,0.678847872803789,0.497234257184759,0.653550023335986
"NLGN4Y",30.6102625626008,-1.279082840361,0.67686115147659,-1.88972706968135,0.0587944717927795,0.153442797523067
"NLK",496.342310714925,1.31160841945976,0.300045000625539,4.37137234989851,1.23468026859243e-05,0.000195525166299083
"NLN",583.307109524189,0.669800812823958,0.334205412279801,2.00415908364522,0.045053021992085,0.126576328800927
"NLRC3",274.745117435313,1.17605885638546,0.523269773101707,2.24751918960331,0.0246068655964042,0.0813883038746653
"NLRC4",134.1397496676,1.34896838038542,0.67460223777225,1.99965002316053,0.04553806830035,0.12759746259706
"NLRC5",1203.17721171508,1.68071357817925,0.563615223559117,2.98202303260349,0.00286350454978914,0.0156726371721783
"NLRP1",1433.90959349805,0.802485140880295,0.490692294189553,1.63541419007957,0.101962249713144,0.22402482611905
"NLRP10",60.3814296019731,1.38451653994409,0.818072251803912,1.69241352079981,0.090567156159394,0.206426443377018
"NLRP11",14.7957504670605,0.668707481127631,0.891200935221035,0.750344231810953,0.453047409350876,0.614678299880724
"NLRP12",111.733165313622,-0.31121585562576,0.564496464733914,-0.551315863018659,0.581417166078796,0.72346960025244
"NLRP13",0.281308742948162,-0.429187651971426,3.52403195371485,-0.121788808276553,0.903066277668426,NA
"NLRP14",21.3622383130892,3.04282443601124,1.07115551010788,2.84069344488065,0.00450155619128297,0.02223898139197
"NLRP2",94.8945377303182,-0.46589971667175,0.410908330786188,-1.13382884153346,0.256866350380445,0.421917634091416
"NLRP2B",7.60024788502123,1.82727729899794,1.68819142080902,1.08238750444678,0.279080378269167,0.445772944188811
"NLRP3",331.393228128465,0.912372379866243,0.386131872237607,2.36285177542871,0.0181349212423735,0.0648874007858853
"NLRP3P1",4.20281754125449,-0.607000298407221,2.01295085863424,-0.301547499683655,0.762997035002255,0.854493253252637
"NLRP4",0.507557682016094,1.75467626792758,3.43632560417876,0.510625729352829,0.609613155942894,NA
"NLRP5",0.840752092622632,2.60716404649155,2.92589089122101,0.89106673605438,0.372893368949861,NA
"NLRP6",3.94016004919241,4.30682448837238,1.82500429653309,2.35989827341991,0.0182799469723086,0.0652962849661164
"NLRP7",5.47804109807344,-2.61574669983074,2.3696684352026,-1.10384501940125,0.269660372164487,0.436006186352791
"NLRP7P1",0,NA,NA,NA,NA,NA
"NLRP8",29.0527917275237,-2.41727056105585,0.935335469514113,-2.58438885281617,0.0097551741109697,0.040573303420656
"NLRP9",0.930162640250402,0.80839974627484,3.0808593254676,0.262394241630018,0.793017511714858,NA
"NLRP9P1",4.79442157959875,4.23512299317182,1.86412354126855,2.27191111501644,0.0230918794336016,0.077599626982799
"NLRX1",146.450132829971,-0.269380472046584,0.38072993778637,-0.707536879323987,0.479232902807486,0.63709440121752
"NMB",33.5119397536294,-0.255075267903426,1.40044434065608,-0.182138811588848,0.855473790881772,0.913963023972118
"NMBR",5.49677180494811,-1.49774037200873,2.31104732533246,-0.648078624609415,0.516934098460134,0.670161884320576
"NMD3",1069.87996640326,0.116852207357686,0.290622491510263,0.402075581798388,0.687628402709494,0.803105829523465
"NMD3P1",4.61421574838913,1.05032712909104,1.72923945437301,0.607392531112392,0.543590443937482,0.692156530648937
"NMD3P2",0,NA,NA,NA,NA,NA
"NME1",200.795422788327,-0.222598044501693,0.677032714507222,-0.328784768788774,0.742318376381979,0.839495005125496
"NME1-NME2",171.978101526545,3.19072348458638,2.27992513534293,1.39948607747002,0.161667270473602,0.307643033591636
"NME1P1",1.69162036241112,-2.05973637830039,3.32621395057488,-0.619243502945565,0.535755957102625,NA
"NME2",1499.24755992569,-0.459998901113672,0.667181926019146,-0.689465471372005,0.490530394774068,0.647298844566521
"NME2P1",0.281308742948162,-0.429187651971426,3.52403195371485,-0.121788808276553,0.903066277668426,NA
"NME2P2",1.89163942151545,2.27844313268725,3.37499704688861,0.675094852242235,0.499615503983267,NA
"NME2P3",0.0565622347669832,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"NME3",105.007760809831,-2.09315687661637,0.891245706855024,-2.34857442848457,0.0188454323689338,0.0669921690148282
"NME4",246.767187292392,-1.10755777779801,0.512362700554395,-2.16166746056962,0.0306438174983134,0.0961005154292028
"NME5",15.9520485412079,0.916249652807958,1.31325527730915,0.697693486284973,0.485368902588104,0.642443610508776
"NME6",494.971674318035,-0.471179437000144,0.27356439806338,-1.72237118695167,0.0850022996992121,0.197774657728172
"NME7",537.738438045533,0.328478958938702,0.294272722409571,1.11623991598352,0.264319452736939,0.430108933139091
"NME8",21.5081628666063,2.16637559881198,1.2396946026157,1.74750748631236,0.0805493474574056,0.190564005571097
"NME9",58.9275651265365,0.0928884055057412,1.03306578313423,0.0899152861533425,0.928354533763053,0.960305219926586
"NMI",331.100794626497,1.09929321098777,0.527951746237324,2.08218500804734,0.0373255741198636,0.110930782885074
"NMNAT1",813.311090892682,1.12768867620643,0.790060917847725,1.42734395630968,0.153480776399738,0.296801633485972
"NMNAT1P1",6.54963059387231,0.822346527680966,2.11202368268978,0.389364254965959,0.697006710258481,0.809978831789477
"NMNAT1P2",0,NA,NA,NA,NA,NA
"NMNAT1P3",1.31944858441434,-4.36721392675751,3.43375659973955,-1.27184726112758,0.203427393173986,NA
"NMNAT1P4",0,NA,NA,NA,NA,NA
"NMNAT1P5",6.92212025828998,-6.80748106130386,3.39282360569572,-2.00643530358483,NA,NA
"NMNAT2",91.1685977482372,-1.07116213068169,0.606209054811856,-1.76698470961331,0.077230789056129,0.184906904777877
"NMNAT3",18026.5647324783,-0.268304703233153,0.21275872998682,-1.26107494272866,0.207281847466153,0.364862791960446
"NMRAL1",164.997553306285,-0.784384583498704,0.387918873910155,-2.02203253374151,0.0431729909512716,0.122940055209569
"NMRAL2P",28.8604848490737,3.52118645248021,1.26041504497442,2.79367218482518,0.00521132772188615,0.0247578421364517
"NMRK1",337.121254201899,1.10047539641389,0.575769896050355,1.91131110529205,0.0559646127688883,0.148171346965724
"NMRK2",0.215669717862025,-0.594155666936198,3.4748275303278,-0.170988534466961,0.864232780997953,NA
"NMS",0.562617485896323,1.46242624912169,3.44289776371523,0.424766098062575,0.671007193923141,NA
"NMT1",1105.74984835169,0.29697661821777,0.356272181095027,0.833566677322354,0.404525209836144,0.572060298844428
"NMT2",504.020630885483,0.104746052556425,0.315540038651162,0.331958039316288,0.739920943794687,0.838159510187607
"NMTRQ-TTG12-1",3.55369222623726,2.67466555833555,2.95399218422344,0.905440973276874,NA,NA
"NMTRS-TGA3-1",0,NA,NA,NA,NA,NA
"NMU",1.10783718273943,-2.62803901519898,3.41425338087479,-0.769725829348271,0.441462545006089,NA
"NMUR1",96.5262044868799,-2.16922125034148,0.611548504512979,-3.54709599374949,0.000389502641670348,0.00324175773690478
"NMUR2",0.983872613454996,1.13759921128894,2.61022204994276,0.435824688291896,0.662963930052515,NA
"NNAT",81.9567267612741,0.330270529233211,0.602740776779968,0.547947877357197,0.583727692901298,0.725135652426174
"NNMT",2826.75487803294,0.511141148666781,0.417472897285644,1.22436965846204,0.220812809908719,0.381204144455167
"NNT",1616.27451453655,0.81942858151716,0.255529537564056,3.2067861482031,0.00134226737207388,0.00866973408868839
"NOA1",206.961802240963,-1.36447349472015,0.449796381869452,-3.03353595030956,0.00241705910528487,0.0137486495786864
"NOB1",265.325815889175,-1.26059763088721,0.318548556206361,-3.95731704422032,7.5796300498824e-05,0.00086657249750347
"NOBOX",3.79108765830072,1.4602654338543,1.98587084544078,0.73532749484027,0.462140067156626,0.622525415556874
"NOC2L",776.017809256694,-0.89083224051042,0.327550222407241,-2.71968137882335,0.00653448467548818,0.0296941598113588
"NOC2LP1",1.39982644056709,2.41750059411341,2.61978863189026,0.922784595934792,0.356119469897185,NA
"NOC2LP2",2.24419145258977,-2.67747395151597,2.65989966751716,-1.00660712289769,0.314123610164748,NA
"NOC3L",493.584852553127,0.911987125008033,0.369453077112839,2.46847889895769,0.0135688651710452,0.0521591676586602
"NOC4L",64.5232735564662,-1.48368528770489,0.690398097120263,-2.14902864578209,0.0316321292561084,0.0982266041485043
"NOCT",180.857627239797,0.795849935304453,0.383445142871793,2.07552488302231,0.0379379151585405,0.112148864395276
"NOD1",677.56431730464,0.951413456875826,0.407523597275534,2.33462175745509,0.0195631889137484,0.0687227666933102
"NOD2",194.997555963637,1.05292642262027,0.572752015765048,1.83836353891105,0.0660088540732814,0.166507518361611
"NODAL",16.7009793895951,0.53016890039735,1.51126435989887,0.350811489018922,0.725729777350855,0.828627728946842
"NOG",15.1279287669781,-2.42891161054322,1.15135107398623,-2.10961857371079,0.0348912231894887,0.105648610353108
"NOL10",382.033214042106,0.466408162904883,0.430113473278193,1.08438398674206,0.278194580743712,0.444964041829686
"NOL11",521.861497527786,0.851182915427091,0.350426696169874,2.42898992779497,0.0151409529584768,0.0567472671126071
"NOL12",104.259670450357,-1.13868020130286,0.529543045470269,-2.15030715830029,0.0315309265561984,0.0980191993458121
"NOL3",322.730901128919,-2.25527970582371,0.489673737623631,-4.60567829667259,4.11123553968931e-06,7.79219823439782e-05
"NOL4",2.06720171297326,-1.81762358225668,2.39779900901751,-0.758038340753775,0.448428030264003,NA
"NOL4L",311.826594400253,-0.387308664376083,0.57380278952363,-0.674985677043546,0.49968486485405,0.655497482709181
"NOL6",585.99806387644,0.56166987078581,0.417058123938844,1.34674242880393,0.178063202241253,0.328710507313058
"NOL7",741.51568460121,-0.721380876782814,0.479853576508765,-1.50333541750655,0.132752571348568,0.268438965752635
"NOL8",628.466521809801,0.786745151149751,0.368264299337207,2.13636008857148,0.0326500745719548,0.100806726059183
"NOL8P1",0.998846769552552,2.82656660087848,3.40749705440305,0.829514026204685,0.406813603287695,NA
"NOL9",763.6188054185,-0.233078850460283,0.323034401907322,-0.721529499904945,0.470583797315983,0.630235156628409
"NOLC1",719.588252595144,0.195403564882492,0.367911546820608,0.531115608007187,0.595338669005307,0.734058358870621
"NOLC1P1",0,NA,NA,NA,NA,NA
"NOM1",682.512827615945,-0.726229980815701,0.295661494628372,-2.45628867475126,0.0140380339885832,0.0534576699194729
"NOMO1",795.574417165491,0.124967633302507,0.356580909811848,0.350460806688858,0.725992899023778,0.828833232959354
"NOMO2",611.395286417273,0.0746980008437327,0.45442644027552,0.164378641344996,0.86943307659658,0.922844083804057
"NOMO3",1009.72441838701,0.789319435518307,0.466415320332776,1.69231026749967,0.0905868311723288,0.206447688506694
"NONO",2474.41785625658,-0.438212347532135,0.336231993983864,-1.30330353854775,0.192471153518737,0.346611482117963
"NONOP2",39.4367747348796,0.942388865392192,0.995145250921785,0.946986245997028,0.343645787552581,0.513024360438074
"NOP10",371.755796043509,-0.352847240780897,0.693510746198382,-0.508784099907752,0.610903565611431,0.74651015472981
"NOP14",608.817444775393,-0.805981175132108,0.305022728965538,-2.64236431778554,0.0082329444780617,0.0356653738427271
"NOP16",141.392295412617,-0.744555057795724,0.688108571294796,-1.08203136664133,0.279238590563627,0.445882778669669
"NOP2",154.404637945307,-2.66424965981465,0.545201607130339,-4.88672378248826,1.02527777452808e-06,2.32571257637262e-05
"NOP53",2302.89300540213,-2.67023381513321,0.536433348867369,-4.97775505712157,6.43259872499971e-07,1.56223612640401e-05
"NOP56",534.48034399968,0.34021003142721,0.404157622607474,0.841775615247095,0.399913563635883,0.567914226165776
"NOP56P1",0.220148216138069,0.986828885129567,3.45675010835237,0.285478803557464,0.775277341358792,NA
"NOP56P2",0.564083989643701,2.08781815049418,3.42919252536877,0.608836667830324,0.542632706272316,NA
"NOP56P3",3.00091105436688,2.31682842108858,2.19390558510966,1.05602922788165,0.290954861765888,0.458170035440693
"NOP58",544.949150916131,1.37565495301954,0.442201900641997,3.11092048908506,0.00186505150432251,0.0112144939519561
"NOP9",601.674642990732,-1.8152552828224,0.417805307810974,-4.34473964041565,1.39440947266754e-05,0.000216030539825315
"NOPCHAP1",8426.42967050254,0.267646699528682,0.2993912352262,0.893969722682314,0.371338091024507,0.54080127068422
"NOS1",209.991544648526,-0.278351013603535,0.288632275661301,-0.964379374987741,0.334855758821523,0.50308948381888
"NOS1AP",24.9518455123522,-0.832739814725744,0.818537017472647,-1.01735144159631,0.308986273168248,0.476921915211464
"NOS2",40.9986122154642,1.51717654868476,1.74031843775699,0.871781000401382,0.383327861497243,0.552611830698687
"NOS2P1",38.3633148266361,-1.15432664979049,0.536923812994728,-2.14988909385889,0.0315639885131487,0.0980778530590825
"NOS2P2",1.28344683249391,-0.930530812919206,3.38872715106297,-0.274595968172687,0.783626664239751,NA
"NOS2P3",27.5355497945518,-0.4421706763016,0.629824117652319,-0.702054214674724,0.482645354035103,0.640241215761154
"NOS2P4",0,NA,NA,NA,NA,NA
"NOS3",188.749664350892,-1.01081788098515,0.467207132877204,-2.16353263863979,0.0305002361875067,0.09578582601082
"NOSIP",237.883578272796,-1.66685870553086,0.359895072777501,-4.63151299256984,3.63003213558129e-06,7.04077925596842e-05
"NOSTRIN",212.297524912511,0.722301263333496,0.642397689474087,1.12438334565746,0.260850434225266,0.426459233192652
"NOTCH1",874.088137924942,-0.778874791816181,0.438613926445244,-1.77576393464883,0.0757718344484797,0.182644230187085
"NOTCH2",12109.152929695,0.920143332323397,0.391452812202377,2.35058557159551,0.0187438972363717,0.0666787809091908
"NOTCH2NLA",2118.74522221804,0.881234706802682,0.390302639941687,2.25782410012482,0.0239566280735204,0.0798247338164979
"NOTCH2NLB",149.303359974629,-2.94951376362645,0.905953103932597,-3.25570247601458,0.00113112213252809,0.00756826986593208
"NOTCH2NLC",4648.84390165992,0.936997363276403,0.374435250683504,2.50242828784411,0.0123344610873621,0.0483359534909841
"NOTCH2NLR",95.5580179367057,-2.11119520527197,1.17444082355821,-1.79761735365744,0.0722376663957493,0.176930539896403
"NOTCH2P1",0,NA,NA,NA,NA,NA
"NOTCH3",2419.22902427431,-2.09558155451991,0.450937758415827,-4.64716363934976,3.36530201497809e-06,6.59187887092073e-05
"NOTCH4",171.919214263855,-1.52603781520143,0.521839083401066,-2.92434557652436,0.00345181300399029,0.0180957849046973
"NOTO",36.4086978370492,-1.09501457888741,0.707904170908841,-1.54684012877277,0.121901801059464,0.252950360216948
"NOTUM",0,NA,NA,NA,NA,NA
"NOVA1",915.402880415241,-0.143359605991971,0.643800354924591,-0.222677115499203,0.823786813379944,0.893973431749992
"NOVA2",52.2441150718186,-0.924000718982353,0.666462109887287,-1.38642648287781,0.165616714482489,0.312978075070263
"NOX1",6.54404268281145,-1.31256444166251,1.60212172446367,-0.819266365108371,0.41263445819336,0.579402708585733
"NOX3",0.109057320914057,0.215271147823169,3.49079187778963,0.0616682848361269,0.950826996914435,NA
"NOX4",1507.22953970484,-0.438623384684764,0.635529081718355,-0.690170437989724,0.490087011452264,0.646885007371024
"NOX5",227.353103744036,1.59477525283375,0.834442609986675,1.91118626223943,NA,NA
"NOXA1",70.7099539435527,-2.52867480757501,0.751635234678418,-3.36423133311052,0.000767571762680427,0.00555924931931893
"NOXO1",12.9627260643367,-3.49936739690249,1.511453299923,-2.31523355506965,NA,NA
"NOXRED1",23.6382768013157,0.405549799500711,1.32315757893415,0.30650151271279,0.759222828244654,0.851919260422983
"NPAP1",180.483083907217,0.620866145323417,0.452167126566206,1.37308996794686,0.169724379403326,0.318087639902521
"NPAP1L",0,NA,NA,NA,NA,NA
"NPAP1P2",15.4331380742368,-1.14399403417079,1.26052862314667,-0.907551017219291,0.364115483650157,0.533438547281447
"NPAP1P3",22.0240228928306,-1.23457076041195,1.27347719079479,-0.969448663341541,0.332321382293972,0.5007296940648
"NPAP1P4",35.9841851548292,5.46963037051242,1.65557912031332,3.3037565546715,0.000953986353341204,0.00660469927057995
"NPAP1P6",2.52443284876694,3.29061447630347,2.55455657522871,1.28813529056754,0.19769887253838,NA
"NPAP1P7",0,NA,NA,NA,NA,NA
"NPAS1",7.64142049572144,-3.1734234325109,1.72103447001713,-1.84390463282198,0.0651970398209852,0.165116699732075
"NPAS2",133.453475508054,0.237723063914139,0.615816747132214,0.386028903925051,0.69947526256507,0.811222660801994
"NPAS3",126.355199005769,-0.756991785179415,0.766369648863279,-0.987763263201024,0.323268603240899,0.49210968697666
"NPAS4",0.601283412825926,-3.3017056839437,3.48373076895143,-0.947749956273882,0.343256762406735,NA
"NPAT",952.619149133841,1.22744202692454,0.340915195208452,3.60043214317278,0.000317688733011889,0.00276826443334194
"NPB",49.4452492753871,-0.418884559505252,0.917548122478387,-0.456525984025562,0.648011790179357,0.773705321515746
"NPBWR1",2.02839989245572,-2.66646409675969,3.13662886332709,-0.850105069150999,0.39526667358196,NA
"NPBWR2",0.998779861825372,-3.99385068964905,3.44823214671434,-1.15823138342197,0.246769624352193,NA
"NPC1",1076.18118529796,1.50779693517671,0.497101293933865,3.03317845593318,0.00241992448352308,0.0137520367192638
"NPC1L1",10.0414364972142,-1.85878363288507,0.959424855946315,-1.93739365971677,0.0526972410777009,0.142105800628655
"NPC2",2066.65483678827,0.471936675725737,0.361677919069669,1.30485343683597,0.191942759129756,0.346066251405027
"NPDC1",419.059563245026,-3.99412183145494,0.821163850236499,-4.86397669637383,1.1505046518667e-06,2.56885915493507e-05
"NPEPL1",382.798637865551,-0.932259350619681,0.696450164508111,-1.33858730764766,0.180705060327897,0.33198914566276
"NPEPPS",2149.27166914615,0.326716030331717,0.3782171510159,0.863831873975442,0.38768025546073,0.556269852204671
"NPEPPSP1",231.882054215247,0.630364768065203,0.487092909154348,1.29413661381274,0.195618236550043,0.350632148379298
"NPFF",17.7360406335102,-0.479086080347338,1.79044743276661,-0.267578970250498,0.789023420166332,0.872252868909915
"NPFFR1",213.101939978969,-0.552021549569285,0.429080364737203,-1.28652251404554,0.198260766632609,0.354158880656476
"NPFFR2",13.7936386213153,-2.31936469878016,0.961333921786421,-2.41265250941124,0.0158369103057035,0.0587046206702775
"NPHP1",357.451211029067,0.0753969709805659,0.311939620804714,0.241703733517606,0.809009736401124,0.885142950729917
"NPHP3",955.16823267078,0.981401337283385,0.386001530481119,2.54248043022045,0.0110068764762807,0.0444083589762365
"NPHP3-ACAD11",117.991408606481,2.42103270187909,1.08798007921342,2.22525462380655,NA,NA
"NPHP4",410.618243508872,-0.960484823252323,0.518063061700574,-1.85399209914614,0.063740290345398,0.16221029345206
"NPHS1",36.8119492943065,0.395985358160181,0.634308578539725,0.624278736812609,0.532444545622243,0.683346530243394
"NPHS2",0,NA,NA,NA,NA,NA
"NPIPA1",1682.7216829302,-0.782216623958047,0.390522527644127,-2.00300000278309,0.0451772881789257,0.126871823802761
"NPIPA2",2.33973986557618,-4.52687725158122,2.90489032304809,-1.55836425756384,0.119146924430804,NA
"NPIPA3",5.77244090888047,-2.01400636334459,2.02657719215045,-0.993797014564973,0.320321699877342,0.488937841496176
"NPIPA5",9.89753370470114,-1.19493608980991,2.19293651733827,-0.54490227161719,NA,NA
"NPIPA7",34.8916790256685,0.95122285554569,1.57725551111859,0.603087355751943,NA,NA
"NPIPA8",43.3102963511332,-2.65252072471071,1.39888362599565,-1.8961696851822,0.0579376103696888,0.151942078327394
"NPIPA9",241.611279098081,0.275102136486418,0.374148449507522,0.735275361553749,0.462171810345976,0.622525415556874
"NPIPB10P",1.02920025485762,2.9358326402927,3.40507373869642,0.862193557493013,0.388581014336667,NA
"NPIPB11",108.684797306667,-0.0189347733583109,0.693308315811667,-0.0273107547197723,0.978211879043107,0.988086529958505
"NPIPB12",265.090344941307,0.751163236847456,1.93389243928543,0.388420380362524,0.697704964528733,0.810365194136332
"NPIPB13",137.846561965725,-0.804893763300948,0.76480167854167,-1.0524215438906,0.292606188652387,0.460043746691369
"NPIPB14P",123.597997094553,2.78205977545757,0.955297427395047,2.91224460118544,0.0035884151598732,0.0186715578999769
"NPIPB15",875.736486726438,0.203923341825977,0.472935309047684,0.431186544808004,0.666332736577014,0.787401628316314
"NPIPB1P",1.02920025485762,2.9358326402927,3.40507373869642,0.862193557493013,0.388581014336667,NA
"NPIPB2",37.2162339183409,1.04051728409195,0.664449844822781,1.56598318473454,0.117352553808571,0.246382286026018
"NPIPB3",2033.268841211,-0.955304174518725,0.464179953106186,-2.05804703138524,0.0395856189050703,0.115698864753474
"NPIPB4",952.128314977453,1.2404027119606,0.389696454103499,3.1829971735672,0.00145759037102421,0.00925569885600371
"NPIPB5",2612.34185598641,1.61526196424788,0.491091740406491,3.28912468149205,0.00100499493097182,0.00687430323452728
"NPIPB6",17.7010839652534,3.08261814977022,1.30505586755652,2.36205838110353,0.0181737799476061,0.0649985647309986
"NPIPB7",53.9846016264803,0.00685253203393669,0.737814570869156,0.00928760735351744,0.992589668021423,0.995836036564313
"NPIPB8",2.49337470255246,1.71928087958622,1.8954173869008,0.907072442971208,0.36436848952904,NA
"NPIPB9",111.857458487638,-0.901786496715062,1.08260904147386,-0.832975212813086,0.404858708910342,0.572150953076994
"NPIPP1",110.703756074093,0.709650269082497,0.750716425533006,0.945297378538971,0.344507076385685,0.513971148157573
"NPL",912.470678866641,1.26547226479718,0.543025902050476,2.33040866010026,0.01978456249824,0.0692442323420057
"NPLOC4",1248.62479776114,-0.0685055661603652,0.297305150195133,-0.230421727021554,0.817764079612325,0.890388611070531
"NPLP1",0,NA,NA,NA,NA,NA
"NPM1",5216.65021900258,-0.407005481644634,0.441428620266479,-0.922018788448596,0.356518775488786,0.526019525267938
"NPM1P1",0,NA,NA,NA,NA,NA
"NPM1P10",0,NA,NA,NA,NA,NA
"NPM1P11",16.5315068126885,3.88792829360626,1.4449733366552,2.69065746403735,0.00713113725584194,0.0318235778299536
"NPM1P12",0,NA,NA,NA,NA,NA
"NPM1P13",2.9172977102551,1.49931475061671,1.95330918250945,0.767576768717442,0.442738668534879,0.60592808785208
"NPM1P14",5.10620033026571,1.03844965516347,1.47186851525222,0.705531536548643,0.480479513317582,0.63804735371557
"NPM1P17",0.624061606615774,2.22951662985141,3.42420828221185,0.651104268812546,0.514979181080329,NA
"NPM1P18",5.75849697060879,2.42330184454202,1.52678951968821,1.5871878954454,0.11247009543935,0.239316061016513
"NPM1P19",5.22173195676172,2.14573804255863,1.88498655164136,1.13833069031194,0.254982423381284,0.420208055060548
"NPM1P2",2.90282462444419,-5.55243187562517,3.40580096762049,-1.63028665750379,0.103040926166571,0.225270462430765
"NPM1P20",20.0787828628665,2.44498978906578,1.41210501496249,1.73145039721478,0.0833714645793665,0.195179480127743
"NPM1P21",0.656085943905229,0.199777525979846,3.4235521657105,0.0583538723261677,0.953466756673612,NA
"NPM1P22",0,NA,NA,NA,NA,NA
"NPM1P23",0.762338130327447,1.4615493383242,3.40750581376145,0.428920570706477,0.667981029524509,NA
"NPM1P24",1.6113826088903,-0.14848837007166,3.3452254703854,-0.0443881500323962,0.964595007244086,NA
"NPM1P25",2.81308742948162,4.32399586645487,3.38560734768994,1.27716992031141,0.201542264019471,0.358118454341333
"NPM1P26",25.0076133504758,1.59420887731093,0.999343082807238,1.59525682894874,0.110654815271613,0.236630883923282
"NPM1P27",28.4757873368406,1.6899393591768,1.15422049237592,1.46413910543047,NA,NA
