"","SRR4785988.sorted.bam","SRR4785986.sorted.bam","SRR4785980.sorted.bam","SRR4785979.sorted.bam","SRR4785831.sorted.bam","SRR4785828.sorted.bam","SRR4785820.sorted.bam","SRR4785819.sorted.bam"
"BCAN-AS2",0,0,0,0,0,0,0,0
"NES",0,0,0,0,0,0,0,0
"CRABP2",0,0,0,0,0,0,0,0
"ISG20L2",0,0,0,0,0,0,0,0
"METTL25B",0,0,0,0,0,0,0,0
"MRPL24",0,0,0,0,0,0,0,0
"HDGF",0,0,0,0,0,0,0,0
"PRCC",0,0,0,0,0,0,0,0
"SH2D2A",0,0,0,0,0,0,0,0
"NTRK1",0,0,0,0,0,0,0,0
"INSRR",0,0,0,0,0,0,0,0
"PEAR1",0,0,0,0,0,0,0,0
"LRRC71",0,0,0,0,0,0,0,0
"ARHGEF11",0,0,0,0,0,0,0,0
"MIR765",0,0,0,0,0,0,0,0
"RN7SL612P",0,0,0,0,0,0,0,0
"LOC102724222",0,0,0,0,0,0,0,0
"SMU1P1",0,0,0,0,0,0,0,0
"KRT8P45",0,0,0,0,0,0,0,0
"ETV3L",0,0,0,0,0,0,0,0
"ETV3",0,0,0,0,0,0,0,0
"CYCSP52",0,0,0,0,0,0,0,0
"LOC107985211",0,0,0,0,0,0,0,0
"LOC105371456",0,0,0,0,0,0,0,0
"LINC02772",0,0,0,0,0,0,0,0
"LOC101928202",0,0,0,0,0,0,0,0
"FCRL5",0,0,0,0,0,0,0,0
"FCRL4",0,0,0,0,0,0,0,0
"LOC105371457",0,0,0,0,0,0,0,0
"FCRL3",0,0,0,0,0,0,0,0
"FCRL3-AS1",0,0,0,0,0,0,0,0
"SONP1",0,0,0,0,0,0,0,0
"VDAC1P9",0,0,0,0,0,0,0,0
"FCRL2",0,0,0,0,0,0,0,0
"FCRL1",0,0,0,0,0,0,0,0
"CD5L",0,0,0,0,0,0,0,0
"MRPS21P2",0,0,0,0,0,0,0,0
"LOC100996284",0,0,0,0,0,0,0,0
"LOC105371458",0,0,0,0,0,0,0,0
"LOC105371459",0,0,0,0,0,0,0,0
"KIRREL1",0,0,0,0,0,0,0,0
"KIRREL1-IT1",0,0,0,0,0,0,0,0
"SMIM42",0,0,0,0,0,0,0,0
"LINC01704",0,0,0,0,0,0,0,0
"LOC105371460",0,0,0,0,0,0,0,0
"ELL2P1",0,0,0,0,0,0,0,0
"CD1D",0,0,0,0,0,0,0,0
"RPS10P8",0,0,0,0,0,0,0,0
"CD1A",0,0,0,0,0,0,0,0
"HMGN1P5",0,0,0,0,0,0,0,0
"CD1B",0,0,0,0,0,0,0,0
"CD1C",0,0,0,0,0,0,0,0
"CD1E",0,0,0,0,0,0,0,0
"OR10T2",0,0,0,0,0,0,0,0
"OR10K2",0,0,0,0,0,0,0,0
"OR10T1P",0,0,0,0,0,0,0,0
"EI24P2",0,0,0,0,0,0,0,0
"LOC107985212",0,0,0,0,0,0,0,0
"OR10K1",0,0,0,0,0,0,0,0
"OR10R2",0,0,0,0,0,0,0,0
"LOC107985213",0,0,0,0,0,0,0,0
"OR10R3P",0,0,0,0,0,0,0,0
"OR10R1P",0,0,0,0,0,0,0,0
"HSP90AA3P",0,0,0,0,0,0,0,0
"OR6Y1",0,0,0,0,0,0,0,0
"OR6P1",0,0,0,0,0,0,0,0
"OR10X1",0,0,0,0,0,0,0,0
"OR10Z1",0,0,0,0,0,0,0,0
"SPTA1",0,0,0,0,0,0,0,0
"OR6K1P",0,0,0,0,0,0,0,0
"OR6K2",0,0,0,0,0,0,0,0
"OR6K3",0,0,0,0,0,0,0,0
"OR6K4P",0,0,0,0,0,0,0,0
"OR6K5P",0,0,0,0,0,0,0,0
"OR6K6",0,0,0,0,0,0,0,0
"OR6N1",0,0,0,0,0,0,0,0
"OR6N2",0,0,0,0,0,0,0,0
"OR2AQ1P",0,0,0,0,0,0,0,0
"OR10AA1P",0,0,0,0,0,0,0,0
"MNDA",0,0,0,0,0,0,0,0
"PYHIN5P",0,0,0,0,0,0,0,0
"PYHIN1",0,0,0,0,0,0,0,0
"PYDC5",0,0,0,0,0,0,0,0
"IFI16",0,0,0,0,0,0,0,0
"LOC124904432",0,0,0,0,0,0,0,0
"AIM2",0,0,0,0,0,0,0,0
"RAD1P2",0,0,0,0,0,0,0,0
"TRR-TCT4-1",0,0,0,0,0,0,0,0
"CADM3",0,0,0,0,0,0,0,0
"RNA5SP60",0,0,0,0,0,0,0,0
"CADM3-AS1",0,0,0,0,0,0,0,0
"ACKR1",0,0,0,0,0,0,0,0
"MPTX1",0,0,0,0,0,0,0,0
"OR10J2P",0,0,0,0,0,0,0,0
"FCER1A",0,0,0,0,0,0,0,0
"OR10J3",0,0,0,0,0,0,0,0
"LOC124904433",0,0,0,0,0,0,0,0
"OR10J7P",0,0,0,0,0,0,0,0
"OR10J8P",0,0,0,0,0,0,0,0
"OR10J1",0,0,0,0,0,0,0,0
"OR10J9P",0,0,0,0,0,0,0,0
"OR10J4",0,0,0,0,0,0,0,0
"LINC02819",0,0,0,0,0,0,0,0
"OR10J5",0,0,0,0,0,0,0,0
"LOC646430",0,0,0,0,0,0,0,0
"OR10AE1P",0,0,0,0,0,0,0,0
"APCS",0,0,0,0,0,0,0,0
"OR10J6P",0,0,0,0,0,0,0,0
"CRPP1",0,0,0,0,0,0,0,0
"CRP",0,0,0,0,0,0,0,0
"RPL27P2",0,0,0,0,0,0,0,0
"LOC101928264",0,0,0,0,0,0,0,0
"DUSP23",0,0,0,0,0,0,0,0
"LOC105371464",0,0,0,0,0,0,0,0
"FCRL6",0,0,0,0,0,0,0,0
"SLAMF8",0,0,0,0,0,0,0,0
"SNHG28",0,0,0,0,0,0,0,0
"LOC124900450",0,0,0,0,0,0,0,0
"VSIG8",0,0,0,0,0,0,0,0
"LOC107985216",0,0,0,0,0,0,0,0
"CFAP45",0,0,0,0,0,0,0,0
"LOC124904434",0,0,0,0,0,0,0,0
"MIR4259",0,0,0,0,0,0,0,0
"LOC124904435",0,0,0,0,0,0,0,0
"TAGLN2",0,0,0,0,0,0,0,0
"LOC124904437",0,0,0,0,0,0,0,0
"IGSF9",0,0,0,0,0,0,0,0
"LOC124904438",0,0,0,0,0,0,0,0
"SLAMF9",0,0,0,0,0,0,0,0
"LINC01133",0,0,0,0,0,0,0,0
"FCRL6P1",0,0,0,0,0,0,0,0
"LOC124904436",0,0,0,0,0,0,0,0
"RPL27AP2",0,0,0,0,0,0,0,0
"PIGM",0,0,0,0,0,0,0,0
"KCNJ10",0,0,0,0,0,0,0,0
"KCNJ9",0,0,0,0,0,0,0,0
"IGSF8",0,0,0,0,0,0,0,0
"ATP1A2",0,0,0,0,0,0,0,0
"ATP1A4",0,0,0,0,0,0,0,0
"CASQ1",0,0,0,0,0,0,0,0
"PEA15-AS1",0,0,0,0,0,0,0,0
"PEA15",0,0,0,0,0,0,0,0
"DCAF8",0,0,0,0,0,0,0,0
"DCAF8-DT",0,0,0,0,0,0,0,0
"RPSAP18",0,0,0,0,0,0,0,0
"PEX19",0,0,0,0,0,0,0,0
"LOC107985219",0,0,0,0,0,0,0,0
"COPA",0,0,0,0,0,0,0,0
"SUMO1P3",0,0,0,0,0,0,0,0
"NCSTN",0,0,0,0,0,0,0,0
"NHLH1",0,0,0,0,0,0,0,0
"LOC105371466",0,0,0,0,0,0,0,0
"RNU4-42P",0,0,0,0,0,0,0,0
"VANGL2",0,0,0,0,0,0,0,0
"LOC105371467",0,0,0,0,0,0,0,0
"SLAMF6",0,0,0,0,0,0,0,0
"CD84-AS1",0,0,0,0,0,0,0,0
"CD84",0,0,0,0,0,0,0,0
"SLAMF1",0,0,0,0,0,0,0,0
"LOC107985220",0,0,0,0,0,0,0,0
"SETP9",0,0,0,0,0,0,0,0
"CD48",0,0,0,0,0,0,0,0
"LOC124904439",0,0,0,0,0,0,0,0
"LOC124904440",0,0,0,0,0,0,0,0
"SLAMF7",0,0,0,0,0,0,0,0
"LOC105371470",0,0,0,0,0,0,0,0
"LY9",0,0,0,0,0,0,0,0
"CD244",0,0,0,0,0,0,0,0
"PPIAP37",0,0,0,0,0,0,0,0
"ITLN1",0,0,0,0,0,0,0,0
"LOC646347",0,0,0,0,0,0,0,0
"LOC124904441",0,0,0,0,0,0,0,0
"LOC101928372",0,0,0,0,0,0,0,0
"ITLN2",0,0,0,0,0,0,0,0
"F11R",0,0,0,0,0,0,0,0
"GLRX5P2",0,0,0,0,0,0,0,0
"TSTD1",0,0,0,0,0,0,0,0
"USF1",0,0,0,0,0,0,0,0
"ARHGAP30",0,0,0,0,0,0,0,0
"NECTIN4",0,0,0,0,0,0,0,0
"NECTIN4-AS1",0,0,0,0,0,0,0,0
"KLHDC9",0,0,0,0,0,0,0,0
"PFDN2",0,0,0,0,0,0,0,0
"NIT1",0,0,0,0,0,0,0,0
"DEDD",0,0,0,0,0,0,0,0
"LOC112543491",0,0,0,0,0,0,0,0
"LOC124900457",0,0,0,0,0,0,0,0
"UFC1",0,0,0,0,0,0,0,0
"USP21",0,0,0,0,0,0,0,0
"PPOX",0,0,0,0,0,0,0,0
"B4GALT3",0,0,0,0,0,0,0,0
"ADAMTS4",0,0,0,0,0,0,0,0
"NDUFS2",0,0,0,0,0,0,0,0
"FCER1G",0,0,0,0,0,0,0,0
"APOA2",0,0,0,0,0,0,0,0
"TOMM40L",0,0,0,0,0,0,0,0
"MIR5187",0,0,0,0,0,0,0,0
"NR1I3",0,0,0,0,0,0,0,0
"PCP4L1",0,0,0,0,0,0,0,0
"LOC105371472",0,0,0,0,0,0,0,0
"LOC107985221",0,0,0,0,0,0,0,0
"LOC124904442",0,0,0,0,0,0,0,0
"MPZ",0,0,0,0,0,0,0,0
"SDHC",0,0,0,0,0,0,0,0
"CFAP126",0,0,0,0,0,0,0,0
"RRM2P2",0,0,0,0,0,0,0,0
"LOC124904443",0,0,0,0,0,0,0,0
"TRV-CAC1-1",0,0,0,0,0,0,0,0
"RNU6-481P",0,0,0,0,0,0,0,0
"LOC148430",0,0,0,0,0,0,0,0
"COMMD6P1",0,0,0,0,0,0,0,0
"TRUND-NNN3-1",0,0,0,0,0,0,0,0
"TRE-TTC4-2",0,0,0,0,0,0,0,0
"TRN-GTT2-2",0,0,0,0,0,0,0,0
"TRG-TCC4-1",0,0,0,0,0,0,0,0
"TRD-GTC2-1",0,0,0,0,0,0,0,0
"TRL-CAG1-1",0,0,0,0,0,0,0,0
"TRG-GCC1-1",0,0,0,0,0,0,0,0
"TRE-CTC1-2",0,0,0,0,0,0,0,0
"TRG-TCC2-2",0,0,0,0,0,0,0,0
"TRD-GTC2-2",0,0,0,0,0,0,0,0
"TRL-CAG1-2",0,0,0,0,0,0,0,0
"TRG-GCC1-2",0,0,0,0,0,0,0,0
"TRE-CTC1-3",0,0,0,0,0,0,0,0
"TRG-TCC2-3",0,0,0,0,0,0,0,0
"TRD-GTC2-3",0,0,0,0,0,0,0,0
"TRL-CAG1-3",0,0,0,0,0,0,0,0
"TRG-GCC1-3",0,0,0,0,0,0,0,0
"TRE-CTC1-4",0,0,0,0,0,0,0,0
"TRG-TCC2-4",0,0,0,0,0,0,0,0
"TRD-GTC2-4",0,0,0,0,0,0,0,0
"TRL-CAG1-4",0,0,0,0,0,0,0,0
"TRG-GCC1-4",0,0,0,0,0,0,0,0
"TRE-CTC1-5",0,0,0,0,0,0,0,0
"TRG-TCC2-5",0,0,0,0,0,0,0,0
"TRD-GTC2-5",0,0,0,0,0,0,0,0
"TRL-CAG1-5",0,0,0,0,0,0,0,0
"TRG-GCC4-1",0,0,0,0,0,0,0,0
"LOC105371473",0,0,0,0,0,0,0,0
"FCGR2A",0,0,0,0,0,0,0,0
"TRD-GTC10-1",0,0,0,0,0,0,0,0
"TRG-GCC2-1",0,0,0,0,0,0,0,0
"HSPA6",0,0,0,0,0,0,0,0
"TRL-CAG1-6",0,0,0,0,0,0,0,0
"TRG-TCC2-6",0,0,0,0,0,0,0,0
"RPS23P10",0,0,0,0,0,0,0,0
"TRN-GTT1-1",0,0,0,0,0,0,0,0
"FCGR3A",0,0,0,0,0,0,0,0
"FCGR2C",0,0,0,0,0,0,0,0
"HSPA7",0,0,0,0,0,0,0,0
"TRL-CAA6-1",0,0,0,0,0,0,0,0
"RPS23P9",0,0,0,0,0,0,0,0
"FCGR3B",0,0,0,0,0,0,0,0
"FCGR2B",0,0,0,0,0,0,0,0
"RPL31P11",0,0,0,0,0,0,0,0
"FCRLA",0,0,0,0,0,0,0,0
"FCRLB",0,0,0,0,0,0,0,0
"RN7SL466P",0,0,0,0,0,0,0,0
"DUSP12",0,0,0,0,0,0,0,0
"ATF6-DT",0,0,0,0,0,0,0,0
"ATF6",0,0,0,0,0,0,0,0
"LOC124904444",0,0,0,0,0,0,0,0
"LOC100422526",0,0,0,0,0,0,0,0
"OLFML2B",0,0,0,0,0,0,0,0
"NOS1AP",0,0,0,0,0,0,0,0
"LOC105371475",0,0,0,0,0,0,0,0
"MIR4654",0,0,0,0,0,0,0,0
"LOC124904445",0,0,0,0,0,0,0,0
"RNA5SP61",0,0,0,0,0,0,0,0
"MIR556",0,0,0,0,0,0,0,0
"SPATA46",0,0,0,0,0,0,0,0
"C1orf226",0,0,0,0,0,0,0,0
"SH2D1B",0,0,0,0,0,0,0,0
"SLAMF6P1",0,0,0,0,0,0,0,0
"UHMK1",0,0,0,0,0,0,0,0
"UQCRBP2",0,0,0,0,0,0,0,0
"UAP1-DT",0,0,0,0,0,0,0,0
"UAP1",0,0,0,0,0,0,0,0
"DDR2",0,0,0,0,0,0,0,0
"RN7SL861P",0,0,0,0,0,0,0,0
"HSD17B7",0,0,0,0,0,0,0,0
"CCDC190",0,0,0,0,0,0,0,0
"LOC107985222",0,0,0,0,0,0,0,0
"LOC107985223",0,0,0,0,0,0,0,0
"RGS4",0,0,0,0,0,0,0,0
"LOC124904446",0,0,0,0,0,0,0,0
"RGS5",0,0,0,0,0,0,0,0
"RGS5-AS1",0,0,0,0,0,0,0,0
"TRNT1P1",0,0,0,0,0,0,0,0
"LOC127814295",0,0,0,0,0,0,0,0
"NUF2",0,0,0,0,0,0,0,0
"LOC100422212",0,0,0,0,0,0,0,0
"RNA5SP62",0,0,0,0,0,0,0,0
"RNA5SP63",0,0,0,0,0,0,0,0
"LOC124904447",0,0,0,0,0,0,0,0
"LOC124904671",0,0,0,0,0,0,0,0
"NMNAT1P2",0,0,0,0,0,0,0,0
"RNU5F-6P",0,0,0,0,0,0,0,0
"HMGB3P6",0,0,0,0,0,0,0,0
"LOC124904759",0,0,0,0,0,0,0,0
"PBX1",0,0,0,0,0,0,0,0
"RNU6-171P",0,0,0,0,0,0,0,0
"PBX1-AS1",0,0,0,0,0,0,0,0
"LOC107985451",0,0,0,0,0,0,0,0
"RPL35AP7",0,0,0,0,0,0,0,0
"RNU6-755P",0,0,0,0,0,0,0,0
"LOC107985452",0,0,0,0,0,0,0,0
"LMX1A",0,0,0,0,0,0,0,0
"LMX1A-AS2",0,0,0,0,0,0,0,0
"LMX1A-AS1",0,0,0,0,0,0,0,0
"RXRG",0,0,0,0,0,0,0,0
"LRRC52-AS1",0,0,0,0,0,0,0,0
"PRELID1P7",0,0,0,0,0,0,0,0
"LOC124904448",0,0,0,0,0,0,0,0
"LRRC52",0,0,0,0,0,0,0,0
"RPS2P10",0,0,0,0,0,0,0,0
"TRK-CTT13-1",0,0,0,0,0,0,0,0
"MGST3",0,0,0,0,0,0,0,0
"ALDH9A1",0,0,0,0,0,0,0,0
"RPS13P1",0,0,0,0,0,0,0,0
"RPL21P27",0,0,0,0,0,0,0,0
"CA14P1",0,0,0,0,0,0,0,0
"TMCO1",0,0,0,0,0,0,0,0
"TMCO1-AS1",0,0,0,0,0,0,0,0
"RPL26P12",0,0,0,0,0,0,0,0
"UCK2",0,0,0,0,0,0,0,0
"MIR3658",0,0,0,0,0,0,0,0
"LOC100420658",0,0,0,0,0,0,0,0
"RPS3AP10",0,0,0,0,0,0,0,0
"RNA5SP64",0,0,0,0,0,0,0,0
"FAM78B",0,0,0,0,0,0,0,0
"FAM78B-AS1",0,0,0,0,0,0,0,0
"MIR921",0,0,0,0,0,0,0,0
"LOC112268276",0,0,0,0,0,0,0,0
"EWSR1P1",0,0,0,0,0,0,0,0
"FMO7P",0,0,0,0,0,0,0,0
"LINC01675",0,0,0,0,0,0,0,0
"FMO8P",0,0,0,0,0,0,0,0
"FMO9P",0,0,0,0,0,0,0,0
"FMO10P",0,0,0,0,0,0,0,0
"RPL4P2",0,0,0,0,0,0,0,0
"FMO11P",0,0,0,0,0,0,0,0
"CNN2P10",0,0,0,0,0,0,0,0
"POGK",0,0,0,0,0,0,0,0
"TADA1",0,0,0,0,0,0,0,0
"DUTP6",0,0,0,0,0,0,0,0
"ILDR2",0,0,0,0,0,0,0,0
"LOC124904449",0,0,0,0,0,0,0,0
"MAEL",0,0,0,0,0,0,0,0
"RNA5SP65",0,0,0,0,0,0,0,0
"LOC124904834",0,0,0,0,0,0,0,0
"GPA33-AS1",0,0,0,0,0,0,0,0
"GPA33",0,0,0,0,0,0,0,0
"LOC124904451",0,0,0,0,0,0,0,0
"STYXL2",0,0,0,0,0,0,0,0
"RPS17P6",0,0,0,0,0,0,0,0
"LOC105371601",0,0,0,0,0,0,0,0
"LINC01363",0,0,0,0,0,0,0,0
"POU2F1-DT",0,0,0,0,0,0,0,0
"POU2F1",0,0,0,0,0,0,0,0
"LOC124900412",0,0,0,0,0,0,0,0
"CD247",0,0,0,0,0,0,0,0
"LOC101928512",0,0,0,0,0,0,0,0
"AKR1D1P1",0,0,0,0,0,0,0,0
"LOC107985224",0,0,0,0,0,0,0,0
"CREG1",0,0,0,0,0,0,0,0
"RPS18P4",0,0,0,0,0,0,0,0
"RCSD1",0,0,0,0,0,0,0,0
"TRP-CGG1-1",0,0,0,0,0,0,0,0
"TRP-AGG2-1",0,0,0,0,0,0,0,0
"MPZL1",0,0,0,0,0,0,0,0
"ADCY10",0,0,0,0,0,0,0,0
"DCAF6",0,0,0,0,0,0,0,0
"MPC2",0,0,0,0,0,0,0,0
"MIR1255B2",0,0,0,0,0,0,0,0
"GCSHP5",0,0,0,0,0,0,0,0
"GPR161",0,0,0,0,0,0,0,0
"TIPRL",0,0,0,0,0,0,0,0
"RPL34P1",0,0,0,0,0,0,0,0
"LOC107985453",0,0,0,0,0,0,0,0
"SFT2D2",0,0,0,0,0,0,0,0
"ANKRD36BP1",0,0,0,0,0,0,0,0
"RNU6-1310P",0,0,0,0,0,0,0,0
"TBX19",0,0,0,0,0,0,0,0
"LOC441914",0,0,0,0,0,0,0,0
"MIR557",0,0,0,0,0,0,0,0
"LOC125312414",0,0,0,0,0,0,0,0
"LOC100505918",0,0,0,0,0,0,0,0
"QRSL1P1",0,0,0,0,0,0,0,0
"LOC101928565",0,0,0,0,0,0,0,0
"XCL2",0,0,0,0,0,0,0,0
"RPL7AP19",0,0,0,0,0,0,0,0
"XCL1",0,0,0,0,0,0,0,0
"RPL7AP21",0,0,0,0,0,0,0,0
"LOC105371604",0,0,0,0,0,0,0,0
"DPT",0,0,0,0,0,0,0,0
"LOC124904452",0,0,0,0,0,0,0,0
"LINC00626",0,0,0,0,0,0,0,0
"LOC105371606",0,0,0,0,0,0,0,0
"SUMO1P2",0,0,0,0,0,0,0,0
"LINC00970",0,0,0,0,0,0,0,0
"RPL29P7",0,0,0,0,0,0,0,0
"RNA5SP66",0,0,0,0,0,0,0,0
"LOC101928596",0,0,0,0,0,0,0,0
"ATP1B1",0,0,0,0,0,0,0,0
"NME7",0,0,0,0,0,0,0,0
"BLZF1",0,0,0,0,0,0,0,0
"CCDC181",0,0,0,0,0,0,0,0
"SLC19A2",0,0,0,0,0,0,0,0
"F5",0,0,0,0,0,0,0,0
"SELP",0,0,0,0,0,0,0,0
"LOC107985745",0,0,0,0,0,0,0,0
"SELL",0,0,0,0,0,0,0,0
"SELE",0,0,0,0,0,0,0,0
"LOC101928628",0,0,0,0,0,0,0,0
"FIRRM",0,0,0,0,0,0,0,0
"METTL18",0,0,0,0,0,0,0,0
"SCYL3",0,0,0,0,0,0,0,0
"RN7SL333P",0,0,0,0,0,0,0,0
"KIFAP3",0,0,0,0,0,0,0,0
"RN7SL269P",0,0,0,0,0,0,0,0
"MRPS10P1",0,0,0,0,0,0,0,0
"SIGLEC30P",0,0,0,0,0,0,0,0
"NTMT2",0,0,0,0,0,0,0,0
"MIR3119-2",0,0,0,0,0,0,0,0
"MIR3119-1",0,0,0,0,0,0,0,0
"LINC01681",0,0,0,0,0,0,0,0
"ISCUP1",0,0,0,0,0,0,0,0
"LINC01142",0,0,0,0,0,0,0,0
"HAUS4P1",0,0,0,0,0,0,0,0
"GORAB-AS1",0,0,0,0,0,0,0,0
"GORAB",0,0,0,0,0,0,0,0
"LOC124904453",0,0,0,0,0,0,0,0
"LOC105371610",0,0,0,0,0,0,0,0
"PRRX1",0,0,0,0,0,0,0,0
"LOC124904454",0,0,0,0,0,0,0,0
"LOC124904455",0,0,0,0,0,0,0,0
"MROH9",0,0,0,0,0,0,0,0
"LOC646804",0,0,0,0,0,0,0,0
"FMO3",0,0,0,0,0,0,0,0
"MIR1295A",0,0,0,0,0,0,0,0
"MIR1295B",0,0,0,0,0,0,0,0
"FMO1-AS1",0,0,0,0,0,0,0,0
"FMO6P",0,0,0,0,0,0,0,0
"FMO2",0,0,0,0,0,0,0,0
"LOC124900413",0,0,0,0,0,0,0,0
"FMO1",0,0,0,0,0,0,0,0
"HMGB1P11",0,0,0,0,0,0,0,0
"FMO4",0,0,0,0,0,0,0,0
"TOP1P1",0,0,0,0,0,0,0,0
"SRP14P4",0,0,0,0,0,0,0,0
"GM2AP2",0,0,0,0,0,0,0,0
"RNU6-290P",0,0,0,0,0,0,0,0
"CYCSP53",0,0,0,0,0,0,0,0
"LOC124904828",0,0,0,0,0,0,0,0
"PRRC2C",0,0,0,0,0,0,0,0
"RN7SL425P",0,0,0,0,0,0,0,0
"LOC124904697",0,0,0,0,0,0,0,0
"MYOCOS",0,0,0,0,0,0,0,0
"MYOC",0,0,0,0,0,0,0,0
"PFN1P1",0,0,0,0,0,0,0,0
"RPL4P3",0,0,0,0,0,0,0,0
"VAMP4",0,0,0,0,0,0,0,0
"LOC100422548",0,0,0,0,0,0,0,0
"LOC100422549",0,0,0,0,0,0,0,0
"LOC391136",0,0,0,0,0,0,0,0
"LOC124900454",0,0,0,0,0,0,0,0
"METTL13",0,0,0,0,0,0,0,0
"RPS15P3",0,0,0,0,0,0,0,0
"RPLP1P3",0,0,0,0,0,0,0,0
"DNM3",0,0,0,0,0,0,0,0
"DNM3-IT1",0,0,0,0,0,0,0,0
"DNM3OS",0,0,0,0,0,0,0,0
"MIR214",0,0,0,0,0,0,0,0
"MIR3120",0,0,0,0,0,0,0,0
"MIR199A2",0,0,0,0,0,0,0,0
"RNU6-157P",0,0,0,0,0,0,0,0
"LOC102724528",0,0,0,0,0,0,0,0
"C1orf105",0,0,0,0,0,0,0,0
"PIGC",0,0,0,0,0,0,0,0
"SUCO",0,0,0,0,0,0,0,0
"RNU6-693P",0,0,0,0,0,0,0,0
"FASLG",0,0,0,0,0,0,0,0
"SLC25A38P1",0,0,0,0,0,0,0,0
"LOC107985225",0,0,0,0,0,0,0,0
"LOC105371618",0,0,0,0,0,0,0,0
"AIMP1P2",0,0,0,0,0,0,0,0
"TNFSF18",0,0,0,0,0,0,0,0
"GOT2P2",0,0,0,0,0,0,0,0
"TNFSF4",0,0,0,0,0,0,0,0
"LOC100506023",0,0,0,0,0,0,0,0
"LOC124904846",0,0,0,0,0,0,0,0
"RPL26P11",0,0,0,0,0,0,0,0
"LOC646870",0,0,0,0,0,0,0,0
"PRDX6-AS1",0,0,0,0,0,0,0,0
"PRDX6",0,0,0,0,0,0,0,0
"LOC124904456",0,0,0,0,0,0,0,0
"SLC9C2",0,0,0,0,0,0,0,0
"ANKRD45",0,0,0,0,0,0,0,0
"TEX50",0,0,0,0,0,0,0,0
"LOC105371619",0,0,0,0,0,0,0,0
"LOC124904822",0,0,0,0,0,0,0,0
"KLHL20",0,0,0,0,0,0,0,0
"RPS27P7",0,0,0,0,0,0,0,0
"RN7SKP160",0,0,0,0,0,0,0,0
"CENPL",0,0,0,0,0,0,0,0
"DARS2",0,0,0,0,0,0,0,0
"GAS5-AS1",0,0,0,0,0,0,0,0
"GAS5",0,0,0,0,0,0,0,0
"SNORD81",0,0,0,0,0,0,0,0
"SNORD47",0,0,0,0,0,0,0,0
"SNORD80",0,0,0,0,0,0,0,0
"SNORD79",0,0,0,0,0,0,0,0
"SNORD78",0,0,0,0,0,0,0,0
"SNORD44",0,0,0,0,0,0,0,0
"SNORA103",0,0,0,0,0,0,0,0
"SNORD77",0,0,0,0,0,0,0,0
"SNORD76",0,0,0,0,0,0,0,0
"SNORD75",0,0,0,0,0,0,0,0
"SNORD74",0,0,0,0,0,0,0,0
"ZBTB37",0,0,0,0,0,0,0,0
"SERPINC1",0,0,0,0,0,0,0,0
"LOC124904457",0,0,0,0,0,0,0,0
"RNA5SP67",0,0,0,0,0,0,0,0
"RC3H1",0,0,0,0,0,0,0,0
"RNA5SP68",0,0,0,0,0,0,0,0
"RC3H1-DT",0,0,0,0,0,0,0,0
"RPL30P1",0,0,0,0,0,0,0,0
"RNU7-78P",0,0,0,0,0,0,0,0
"RABGAP1L-DT",0,0,0,0,0,0,0,0
"RABGAP1L",0,0,0,0,0,0,0,0
"LOC124904825",0,0,0,0,0,0,0,0
"LOC100302291",0,0,0,0,0,0,0,0
"GPR52",0,0,0,0,0,0,0,0
"BANF1P4",0,0,0,0,0,0,0,0
"NDUFAF4P4",0,0,0,0,0,0,0,0
"RPS26P12",0,0,0,0,0,0,0,0
"RABGAP1L-AS1",0,0,0,0,0,0,0,0
"RNU6-307P",0,0,0,0,0,0,0,0
"LOC105371622",0,0,0,0,0,0,0,0
"CACYBP",0,0,0,0,0,0,0,0
"MRPS14",0,0,0,0,0,0,0,0
"ENTR1P2",0,0,0,0,0,0,0,0
"TNN",0,0,0,0,0,0,0,0
"KIAA0040",0,0,0,0,0,0,0,0
"LOC105371623",0,0,0,0,0,0,0,0
"RPS29P4",0,0,0,0,0,0,0,0
"TNR",0,0,0,0,0,0,0,0
"LOC124904458",0,0,0,0,0,0,0,0
"LINC01657",0,0,0,0,0,0,0,0
"LINC02803",0,0,0,0,0,0,0,0
"RPS29P5",0,0,0,0,0,0,0,0
"COP1",0,0,0,0,0,0,0,0
"MIR1843",0,0,0,0,0,0,0,0
"SCARNA3",0,0,0,0,0,0,0,0
"COP1-DT",0,0,0,0,0,0,0,0
"LOC124904756",0,0,0,0,0,0,0,0
"RPL13P7",0,0,0,0,0,0,0,0
"RNU2-12P",0,0,0,0,0,0,0,0
"LOC100129734",0,0,0,0,0,0,0,0
"MORF4L1P7",0,0,0,0,0,0,0,0
"PAPPA2",0,0,0,0,0,0,0,0
"PTP4A1P7",0,0,0,0,0,0,0,0
"ASTN1",0,0,0,0,0,0,0,0
"MIR488",0,0,0,0,0,0,0,0
"BRINP2",0,0,0,0,0,0,0,0
"LOC105371625",0,0,0,0,0,0,0,0
"LINC01645",0,0,0,0,0,0,0,0
"LINC01741",0,0,0,0,0,0,0,0
"CRYZL2P-SEC16B",0,0,0,0,0,0,0,0
"SEC16B",0,0,0,0,0,0,0,0
"CRYZL2P",0,0,0,0,0,0,0,0
"LOC124904459",0,0,0,0,0,0,0,0
"RASAL2-AS1",0,0,0,0,0,0,0,0
"RASAL2",0,0,0,0,0,0,0,0
"LOC105371630",0,0,0,0,0,0,0,0
"LOC105371629",0,0,0,0,0,0,0,0
"RPS14P2",0,0,0,0,0,0,0,0
"CLEC20A",0,0,0,0,0,0,0,0
